2.654294456649990000E-10	1.040992444124410000E+04
6.654294510054990000E-10	1.103689353255700000E+04
1.065429456346100000E-09	1.190561899142560000E+04
1.465429461686700000E-09	1.302229736794240000E+04
1.865429467027200000E-09	1.436484606798760000E+04
2.265429472367800000E-09	1.579773333309090000E+04
2.665429477708400000E-09	1.734147925233940000E+04
3.065429483049000000E-09	1.898854006056750000E+04
3.465429488389500000E-09	2.073090452604830000E+04
3.865429493730100000E-09	2.243981433399930000E+04
4.265429499070700000E-09	2.406908684699330000E+04
4.665429504411300000E-09	2.563484376184100000E+04
5.065429509751800000E-09	2.716547229002410000E+04
5.465429515092400000E-09	2.859041417662490000E+04
5.865429520433000000E-09	2.986968391029740000E+04
6.265429525773500000E-09	3.099012266482720000E+04
6.665429531114100000E-09	3.193847283426360000E+04
7.065429536454700000E-09	3.277004695071610000E+04
7.465429541795300000E-09	3.345983100302250000E+04
7.865429547135800000E-09	3.401177878292170000E+04
8.265429552476400000E-09	3.445800856630990000E+04
8.665429557817000000E-09	3.477777086532940000E+04
9.065429563157600000E-09	3.500426607410430000E+04
9.465429568498100000E-09	3.513970841367930000E+04
9.865429573838700000E-09	3.522980468273190000E+04
1.026542957917930000E-08	3.529742105204390000E+04
1.066542958451980000E-08	3.531230157183210000E+04
1.106542958986040000E-08	3.531626288428800000E+04
1.146542959520100000E-08	3.535088992670050000E+04
1.186542960054160000E-08	3.543941466707380000E+04
1.226542960588210000E-08	3.555031900169820000E+04
1.266542961122270000E-08	3.565794468440590000E+04
1.306542961656330000E-08	3.580609497648540000E+04
1.346542962190390000E-08	3.605832863366310000E+04
1.386542962724440000E-08	3.641740015493640000E+04
1.426542963258500000E-08	3.686731440234840000E+04
1.466542963792560000E-08	3.738565473898490000E+04
1.506542964326610000E-08	3.797079317312480000E+04
1.546542964860670000E-08	3.866245712171440000E+04
1.586542965394730000E-08	3.944877173766040000E+04
1.626542965928790000E-08	4.031416272943890000E+04
1.666542966462840000E-08	4.126755023348650000E+04
1.706542966996900000E-08	4.227747354644350000E+04
1.746542967530960000E-08	4.334622529054320000E+04
1.786542968065020000E-08	4.445623968378710000E+04
1.826542968599070000E-08	4.558920365236240000E+04
1.866542969133130000E-08	4.672986412580600000E+04
1.906542969667190000E-08	4.785571405404260000E+04
1.946542970201250000E-08	4.895822139742610000E+04
1.986542970735300000E-08	5.003991234497790000E+04
2.026542971269360000E-08	5.109483937311970000E+04
2.066542971803420000E-08	5.210195417463670000E+04
2.106542972337470000E-08	5.304717005585800000E+04
2.146542972871530000E-08	5.392714689965240000E+04
2.186542973405590000E-08	5.474940179937650000E+04
2.226542973939650000E-08	5.551751399545950000E+04
2.266542974473700000E-08	5.622706132718100000E+04
2.306542975007760000E-08	5.687321954376320000E+04
2.346542975541820000E-08	5.744204343958150000E+04
2.386542976075880000E-08	5.795720690424380000E+04
2.426542976609930000E-08	5.843255380809310000E+04
2.466542977143990000E-08	5.884893972173470000E+04
2.506542977678050000E-08	5.920709287508640000E+04
2.546542978212100000E-08	5.951243994785920000E+04
2.586542978746160000E-08	5.977519965317750000E+04
2.626542979280220000E-08	6.000841065942340000E+04
2.666542979814280000E-08	6.020742515781870000E+04
2.706542980348330000E-08	6.038107832866360000E+04
2.746542980882390000E-08	6.052361665113410000E+04
2.786542981416450000E-08	6.064027080306700000E+04
2.826542981950510000E-08	6.073364092282290000E+04
2.866542982484560000E-08	6.080996689455240000E+04
2.906542983018620000E-08	6.087120890600630000E+04
2.946542983552680000E-08	6.092350549467720000E+04
2.986542984086730000E-08	6.099225456480900000E+04
3.026542984620790000E-08	6.108650840409710000E+04
3.066542985154850000E-08	6.120896396524830000E+04
3.106542985688910000E-08	6.134767153435400000E+04
3.146542986222960000E-08	6.149056620325790000E+04
3.186542986757020000E-08	6.164137345868550000E+04
3.226542987291080000E-08	6.180637359562150000E+04
3.266542987825140000E-08	6.198273197654830000E+04
3.306542988359190000E-08	6.217397906118960000E+04
3.346542988893250000E-08	6.236724565987150000E+04
3.386542989427310000E-08	6.255379195001350000E+04
3.426542989961360000E-08	6.272704459592540000E+04
3.466542990495420000E-08	6.288885831216500000E+04
3.506542991029480000E-08	6.304883464612750000E+04
3.546542991563540000E-08	6.319774881422030000E+04
3.586542992097590000E-08	6.332718130868590000E+04
3.626542992631650000E-08	6.344657251781250000E+04
3.666542993165710000E-08	6.356025549424450000E+04
3.706542993699770000E-08	6.366641646983550000E+04
3.746542994233820000E-08	6.374442851382720000E+04
3.786542994767880000E-08	6.379671934508700000E+04
3.826542995301940000E-08	6.384640209625960000E+04
3.866542995836000000E-08	6.390486080429800000E+04
3.906542996370050000E-08	6.396184611368830000E+04
3.946542996904110000E-08	6.401814006729740000E+04
3.986542997438170000E-08	6.408448503517840000E+04
4.026542997972220000E-08	6.416336551034020000E+04
4.066542998506280000E-08	6.425456964935980000E+04
4.106542999040340000E-08	6.436062579556300000E+04
4.146542999574400000E-08	6.448672762188300000E+04
4.186543000108450000E-08	6.462772316053320000E+04
4.226543000642510000E-08	6.477897350952550000E+04
4.266543001176570000E-08	6.494187588274060000E+04
4.306543001710620000E-08	6.511917117451150000E+04
4.346543002244680000E-08	6.531150428274400000E+04
4.386543002778740000E-08	6.551609143222710000E+04
4.426543003312800000E-08	6.572640268361490000E+04
4.466543003846850000E-08	6.593806947887370000E+04
4.506543004380910000E-08	6.614905017228580000E+04
4.546543004914970000E-08	6.635258866531810000E+04
4.586543005449030000E-08	6.654382726037970000E+04
4.626543005983080000E-08	6.672230736513800000E+04
4.666543006517140000E-08	6.688488059724860000E+04
4.706543007051200000E-08	6.702913435474490000E+04
4.746543007585250000E-08	6.713614853191580000E+04
4.786543008119310000E-08	6.719690211101180000E+04
4.826543008653370000E-08	6.721064023436490000E+04
4.866543009187430000E-08	6.717624776913050000E+04
4.906543009721480000E-08	6.710788051594220000E+04
4.946543010255540000E-08	6.700959121270490000E+04
4.986543010789600000E-08	6.687310483396400000E+04
5.026543011323660000E-08	6.669327895131050000E+04
5.066543011857710000E-08	6.646303849394850000E+04
5.106543012391770000E-08	6.620395722939300000E+04
5.146543012925830000E-08	6.591140230360890000E+04
5.186543013459880000E-08	6.559358732832850000E+04
5.226543013993940000E-08	6.525878927730360000E+04
5.266543014528000000E-08	6.490398858030900000E+04
5.306543015062060000E-08	6.453213903954220000E+04
5.346543015596110000E-08	6.413933725510590000E+04
5.386543016130170000E-08	6.372666435840970000E+04
5.426543016664230000E-08	6.329871653114700000E+04
5.466543017198290000E-08	6.285797436347180000E+04
5.506543017732340000E-08	6.242105633496920000E+04
5.546543018266400000E-08	6.198456808917570000E+04
5.586543018800460000E-08	6.154980196123190000E+04
5.626543019334510000E-08	6.111680288853270000E+04
5.666543019868570000E-08	6.068961887461780000E+04
5.706543020402630000E-08	6.027239474494960000E+04
5.746543020936690000E-08	5.987309359622540000E+04
5.786543021470740000E-08	5.949949245711920000E+04
5.826543022004800000E-08	5.914925006457610000E+04
5.866543022538860000E-08	5.882349422826930000E+04
5.906543023072920000E-08	5.851477086632740000E+04
5.946543023606970000E-08	5.823246320236490000E+04
5.986543024141030000E-08	5.797570379345230000E+04
6.026543024675090000E-08	5.773282883407440000E+04
6.066543025209140000E-08	5.750126103475170000E+04
6.106543025743200000E-08	5.727539660545080000E+04
6.146543026277260000E-08	5.705298257992220000E+04
6.186543026811320000E-08	5.683150471058440000E+04
6.226543027345370000E-08	5.660817007332390000E+04
6.266543027879430000E-08	5.638319916898490000E+04
6.306543028413490000E-08	5.616129790182630000E+04
6.346543028947550000E-08	5.593162592536480000E+04
6.386543029481600000E-08	5.568800338468490000E+04
6.426543030015660000E-08	5.542302046693140000E+04
6.466543030549720000E-08	5.513606703020720000E+04
6.506543031083770000E-08	5.484122745204380000E+04
6.546543031617830000E-08	5.454053027781960000E+04
6.586543032151890000E-08	5.422778629946760000E+04
6.626543032685950000E-08	5.389980598171350000E+04
6.666543033220000000E-08	5.354933478709170000E+04
6.706543033754060000E-08	5.317734657580430000E+04
6.746543034288120000E-08	5.278659218887510000E+04
6.786543034822180000E-08	5.237998538969440000E+04
6.826543035356230000E-08	5.195962958737000000E+04
6.866543035890290000E-08	5.152033287706390000E+04
6.906543036424350000E-08	5.107485164660250000E+04
6.946543036958400000E-08	5.061735146947790000E+04
6.986543037492460000E-08	5.013896544139290000E+04
7.026543038026520000E-08	4.964473696298180000E+04
7.066543038560580000E-08	4.914704722858760000E+04
7.106543039094630000E-08	4.865075416373300000E+04
7.146543039628690000E-08	4.815582159919030000E+04
7.186543040162750000E-08	4.766483962500890000E+04
7.226543040696810000E-08	4.716740477639270000E+04
7.266543041230860000E-08	4.665506596218400000E+04
7.306543041764920000E-08	4.613005753091780000E+04
7.346543042298980000E-08	4.559143321820110000E+04
7.386543042833030000E-08	4.505037833067150000E+04
7.426543043367090000E-08	4.450425456558920000E+04
7.466543043901150000E-08	4.394662015122870000E+04
7.506543044435210000E-08	4.338145081574350000E+04
7.546543044969260000E-08	4.280357932693300000E+04
7.586543045503320000E-08	4.221955583113880000E+04
7.626543046037380000E-08	4.163005229155790000E+04
7.666543046571440000E-08	4.104521396741430000E+04
7.706543047105490000E-08	4.046968728179880000E+04
7.746543047639550000E-08	3.990698163797950000E+04
7.786543048173610000E-08	3.935328692172150000E+04
7.826543048707660000E-08	3.880427660970000000E+04
7.866543049241720000E-08	3.826945750949290000E+04
7.906543049775780000E-08	3.774996139855970000E+04
7.946543050309840000E-08	3.724907546262160000E+04
7.986543050843890000E-08	3.676597394010600000E+04
8.026543051377900000E-08	3.629350230270520000E+04
8.066543051912000000E-08	3.582556434835210000E+04
8.106543052446000000E-08	3.536037440466690000E+04
8.146543052980100000E-08	3.490403508506780000E+04
8.186543053514100000E-08	3.446690287810620000E+04
8.226543054048200000E-08	3.404704572609830000E+04
8.266543054582200000E-08	3.364219045058210000E+04
8.306543055116300000E-08	3.324623882385050000E+04
8.346543055650400000E-08	3.286095449827260000E+04
8.386543056184400000E-08	3.248757034047470000E+04
8.426543056718500000E-08	3.212704916747960000E+04
8.466543057252500000E-08	3.178319960925180000E+04
8.506543057786600000E-08	3.145425500626960000E+04
8.546543058320700000E-08	3.112562474281830000E+04
8.586543058854700000E-08	3.079519172224750000E+04
8.626543059388800000E-08	3.045555192167720000E+04
8.666543059922800000E-08	3.010068582915730000E+04
8.706543060456900000E-08	2.973359352011760000E+04
8.746543060990900000E-08	2.935777751849840000E+04
8.786543061525000000E-08	2.897812880720140000E+04
8.826543062059100000E-08	2.858876675774480000E+04
8.866543062593100000E-08	2.817880760860300000E+04
8.906543063127200000E-08	2.774948255581070000E+04
8.946543063661200000E-08	2.729709247167500000E+04
8.986543064195300000E-08	2.682251599582150000E+04
9.026543064729300000E-08	2.632904780640950000E+04
9.066543065263400000E-08	2.582011147827850000E+04
9.106543065797500000E-08	2.529621699270960000E+04
9.146543066331500000E-08	2.474425414188410000E+04
9.186543066865600000E-08	2.416474485309250000E+04
9.226543067399600000E-08	2.355870527821280000E+04
9.266543067933700000E-08	2.292409521576120000E+04
9.306543068467700000E-08	2.226754486738700000E+04
9.346543069001800000E-08	2.158844373068640000E+04
9.386543069535900000E-08	2.088809810648680000E+04
9.426543070069900000E-08	2.016505692637040000E+04
9.466543070604000000E-08	1.941735278929070000E+04
9.506543071138000000E-08	1.865842818430250000E+04
9.546543071672100000E-08	1.790477163637490000E+04
9.586543072206100000E-08	1.716168914233570000E+04
9.626543072740200000E-08	1.643050931836660000E+04
9.666543073274300000E-08	1.571974741067080000E+04
9.706543073808300000E-08	1.502861217160620000E+04
9.746543074342400000E-08	1.435261224215840000E+04
9.786543074876400000E-08	1.370585572958860000E+04
9.826543075410500000E-08	1.308612238701020000E+04
9.866543075944500000E-08	1.251505911783130000E+04
9.906543076478600000E-08	1.199036745284850000E+04
9.946543077012700000E-08	1.150798534475730000E+04
9.986543077546700000E-08	1.109006178212700000E+04
1.002654307808080000E-07	1.074635956130250000E+04
1.006654307861480000E-07	1.046483486288120000E+04
1.010654307914890000E-07	1.024600234899530000E+04
1.014654307968290000E-07	1.006247365313150000E+04
1.018654308021700000E-07	9.898677688517220000E+03
1.022654308075110000E-07	9.746980868587710000E+03
1.026654308128510000E-07	9.600161750496670000E+03
1.030654308181920000E-07	9.458819795792710000E+03
1.034654308235320000E-07	9.321142910748980000E+03
1.038654308288730000E-07	9.187572081010390000E+03
1.042654308342130000E-07	9.058217687377780000E+03
1.046654308395540000E-07	8.933631184171970000E+03
1.050654308448950000E-07	8.811244570568620000E+03
1.054654308502350000E-07	8.689685908999130000E+03
1.058654308555760000E-07	8.569498529173750000E+03
1.062654308609160000E-07	8.451248592215780000E+03
1.066654308662570000E-07	8.336237030182000000E+03
1.070654308715970000E-07	8.224070292692690000E+03
1.074654308769380000E-07	8.113780647581580000E+03
1.078654308822790000E-07	8.004305995425680000E+03
1.082654308876190000E-07	7.894512257432340000E+03
1.086654308929600000E-07	7.786243974100960000E+03
1.090654308983000000E-07	7.679402194831140000E+03
1.094654309036410000E-07	7.574407060386500000E+03
1.098654309089810000E-07	7.471893417605930000E+03
1.102654309143220000E-07	7.369277444918860000E+03
1.106654309196630000E-07	7.265848132659040000E+03
1.110654309250030000E-07	7.161322517755210000E+03
1.114654309303440000E-07	7.057024631604530000E+03
1.118654309356840000E-07	6.953501380605960000E+03
1.122654309410250000E-07	6.850476817215260000E+03
1.126654309463650000E-07	6.749373750640780000E+03
1.130654309517060000E-07	6.649293476296210000E+03
1.134654309570470000E-07	6.549005130020530000E+03
1.138654309623870000E-07	6.447278779067350000E+03
1.142654309677280000E-07	6.344893790606620000E+03
1.146654309730680000E-07	6.243529395639420000E+03
1.150654309784090000E-07	6.143427276864430000E+03
1.154654309837490000E-07	6.043680757872530000E+03
1.158654309890900000E-07	5.944539225703510000E+03
1.162654309944310000E-07	5.843862975474470000E+03
1.166654309997710000E-07	5.742098349263910000E+03
1.170654310051120000E-07	5.640473979670880000E+03
1.174654310104520000E-07	5.541372080037380000E+03
1.178654310157930000E-07	5.444502636729530000E+03
1.182654310211330000E-07	5.348639574125800000E+03
1.186654310264740000E-07	5.253744442695830000E+03
1.190654310318150000E-07	5.159217551907910000E+03
1.194654310371550000E-07	5.064627358184160000E+03
1.198654310424960000E-07	4.972307079912990000E+03
1.202654310478360000E-07	4.881686406120350000E+03
1.206654310531770000E-07	4.793252124798380000E+03
1.210654310585170000E-07	4.705429876640840000E+03
1.214654310638580000E-07	4.618228697181240000E+03
1.218654310691990000E-07	4.529923554698200000E+03
1.222654310745390000E-07	4.439156744001440000E+03
1.226654310798800000E-07	4.346097547753150000E+03
1.230654310852200000E-07	4.252057099835850000E+03
1.234654310905610000E-07	4.156897891607970000E+03
1.238654310959020000E-07	4.058955414373620000E+03
1.242654311012420000E-07	3.957955992411230000E+03
1.246654311065830000E-07	3.852750424172120000E+03
1.250654311119230000E-07	3.745385036135800000E+03
1.254654311172640000E-07	3.636202222266970000E+03
1.258654311226040000E-07	3.526026086964310000E+03
1.262654311279450000E-07	3.414113360430900000E+03
1.266654311332860000E-07	3.300881738674120000E+03
1.270654311386260000E-07	3.184459731057490000E+03
1.274654311439670000E-07	3.064490321584040000E+03
1.278654311493070000E-07	2.941980890125580000E+03
1.282654311546480000E-07	0.000000000000000000E+00
1.286654311599880000E-07	0.000000000000000000E+00
1.290654311653290000E-07	0.000000000000000000E+00
1.294654311706700000E-07	0.000000000000000000E+00
1.298654311760100000E-07	0.000000000000000000E+00